ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,user,password,command,arg,mime_type,file_size,reply_code,reply_msg,passive,orig_h,resp_h,resp_p,fuid
1331905230.500000,Cc63op2xChkQcGt0i1,192.168.27.100,1150,192.168.202.92,21,ftp,password,PORT,"192,168,27,100,4,127",,,200,PORT command successful.,F,192.168.202.92,192.168.27.100,1151,
1331905230.500000,Cc63op2xChkQcGt0i1,192.168.27.100,1150,192.168.202.92,21,ftp,password,RETR,ftp://192.168.202.92/./svchost.exe,application/x-dosexec,6656,226,Transfer complete.,,,,,FJfc4p1bUhOPvW0BWk
1331905499.210000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/.ftpduBnga4,,,550,/.ftpduBnga4: Operation not permitted,,,,,
1331905499.210000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,229,12).",T,192.168.202.102,192.168.21.101,58636,
1331905499.210000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/.ftpduBnga4,,,550,/.ftpduBnga4: Operation not permitted,,,,,
1331905499.210000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,185,213).",T,192.168.202.102,192.168.21.101,47573,
1331905499.220000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/.cache/.ftpduBnga4,,,550,/.cache/.ftpduBnga4: Operation not permitted,,,,,
1331905499.220000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,189,111).",T,192.168.202.102,192.168.21.101,48495,
1331905499.220000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/.cache/.ftpduBnga4,,,550,/.cache/.ftpduBnga4: Operation not permitted,,,,,
1331905499.230000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,180,28).",T,192.168.202.102,192.168.21.101,46108,
1331905499.230000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/.ssh/.ftpduBnga4,,,550,/.ssh/.ftpduBnga4: Operation not permitted,,,,,
1331905499.230000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,143,106).",T,192.168.202.102,192.168.21.101,36714,
1331905499.240000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/.ssh/.ftpduBnga4,,,550,/.ssh/.ftpduBnga4: Operation not permitted,,,,,
1331905499.240000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,227,214).",T,192.168.202.102,192.168.21.101,58326,
1331905499.240000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/.ftpduBnga4,,,550,/dept/.ftpduBnga4: Operation not permitted,,,,,
1331905499.250000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,160,231).",T,192.168.202.102,192.168.21.101,41191,
1331905499.250000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/.ftpduBnga4,,,550,/dept/.ftpduBnga4: Operation not permitted,,,,,
1331905499.250000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,211,12).",T,192.168.202.102,192.168.21.101,54028,
1331905499.260000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/.ftpduBnga4,,,550,/dept/env/.ftpduBnga4: Operation not permitted,,,,,
1331905499.260000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,204,199).",T,192.168.202.102,192.168.21.101,52423,
1331905499.270000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/.ftpduBnga4,,,550,/dept/env/.ftpduBnga4: Operation not permitted,,,,,
1331905499.270000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,192,71).",T,192.168.202.102,192.168.21.101,49223,
1331905499.290000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/qdept/.ftpduBnga4,,,550,/dept/qdept/.ftpduBnga4: Operation not permitted,,,,,
1331905499.290000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,179,243).",T,192.168.202.102,192.168.21.101,46067,
1331905499.290000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/qdept/.ftpduBnga4,,,550,/dept/qdept/.ftpduBnga4: Operation not permitted,,,,,
1331905499.300000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,148,23).",T,192.168.202.102,192.168.21.101,37911,
1331905499.310000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/www/.ftpduBnga4,,,550,/dept/www/.ftpduBnga4: Operation not permitted,,,,,FUAzcdqWbxwLCoGH2
1331905499.320000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,233,40).",T,192.168.202.102,192.168.21.101,59688,FUAzcdqWbxwLCoGH2
1331905499.320000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/www/.ftpduBnga4,,,550,/dept/www/.ftpduBnga4: Operation not permitted,,,,,FUAzcdqWbxwLCoGH2
1331905499.320000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,200,32).",T,192.168.202.102,192.168.21.101,51232,FUAzcdqWbxwLCoGH2
1331905499.330000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/bin/.ftpduBnga4,,,550,/dept/env/bin/.ftpduBnga4: Operation not permitted,,,,,FUAzcdqWbxwLCoGH2
1331905499.330000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,198,83).",T,192.168.202.102,192.168.21.101,50771,FUAzcdqWbxwLCoGH2
1331905499.330000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/bin/.ftpduBnga4,,,550,/dept/env/bin/.ftpduBnga4: Operation not permitted,,,,,FUAzcdqWbxwLCoGH2
1331905499.340000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,141,59).",T,192.168.202.102,192.168.21.101,36155,FUAzcdqWbxwLCoGH2
1331905499.340000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/include/.ftpduBnga4,,,550,/dept/env/include/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.340000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,137,182).",T,192.168.202.102,192.168.21.101,35254,FXqAfr4oQRO6EMzHR6
1331905499.350000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/include/.ftpduBnga4,,,550,/dept/env/include/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.350000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,238,19).",T,192.168.202.102,192.168.21.101,60947,FXqAfr4oQRO6EMzHR6
1331905499.350000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/.ftpduBnga4,,,550,/dept/env/lib/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.360000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,157,129).",T,192.168.202.102,192.168.21.101,40321,FXqAfr4oQRO6EMzHR6
1331905499.360000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/.ftpduBnga4,,,550,/dept/env/lib/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.360000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,161,103).",T,192.168.202.102,192.168.21.101,41319,FXqAfr4oQRO6EMzHR6
1331905499.370000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/local/.ftpduBnga4,,,550,/dept/env/local/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.370000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,182,145).",T,192.168.202.102,192.168.21.101,46737,FXqAfr4oQRO6EMzHR6
1331905499.370000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/local/.ftpduBnga4,,,550,/dept/env/local/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.370000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,137,200).",T,192.168.202.102,192.168.21.101,35272,FXqAfr4oQRO6EMzHR6
1331905499.380000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/qdept/static/.ftpduBnga4,,,550,/dept/qdept/static/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.380000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,228,43).",T,192.168.202.102,192.168.21.101,58411,FXqAfr4oQRO6EMzHR6
1331905499.380000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/qdept/static/.ftpduBnga4,,,550,/dept/qdept/static/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.390000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,178,102).",T,192.168.202.102,192.168.21.101,45670,FXqAfr4oQRO6EMzHR6
1331905499.390000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/qdept/templates/.ftpduBnga4,,,550,/dept/qdept/templates/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.390000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,211,238).",T,192.168.202.102,192.168.21.101,54254,FXqAfr4oQRO6EMzHR6
1331905499.400000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/qdept/templates/.ftpduBnga4,,,550,/dept/qdept/templates/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.400000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,192,153).",T,192.168.202.102,192.168.21.101,49305,FXqAfr4oQRO6EMzHR6
1331905499.400000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/www/html/.ftpduBnga4,,,550,/dept/www/html/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.410000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,169,106).",T,192.168.202.102,192.168.21.101,43370,FXqAfr4oQRO6EMzHR6
1331905499.410000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/www/html/.ftpduBnga4,,,550,/dept/www/html/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.410000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,128,38).",T,192.168.202.102,192.168.21.101,32806,FXqAfr4oQRO6EMzHR6
1331905499.420000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/.ftpduBnga4,,,550,/dept/env/lib/python2.7/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.420000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,163,47).",T,192.168.202.102,192.168.21.101,41775,FXqAfr4oQRO6EMzHR6
1331905499.420000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/.ftpduBnga4,,,550,/dept/env/lib/python2.7/.ftpduBnga4: Operation not permitted,,,,,FXqAfr4oQRO6EMzHR6
1331905499.420000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,131,227).",T,192.168.202.102,192.168.21.101,33763,FXqAfr4oQRO6EMzHR6
1331905499.430000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/qdept/static/css/.ftpduBnga4,,,550,/dept/qdept/static/css/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.430000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,153,165).",T,192.168.202.102,192.168.21.101,39333,FPzb1e3IMiPuISIgE3
1331905499.440000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/qdept/static/css/.ftpduBnga4,,,550,/dept/qdept/static/css/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.440000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,141,162).",T,192.168.202.102,192.168.21.101,36258,FPzb1e3IMiPuISIgE3
1331905499.440000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/qdept/static/images/.ftpduBnga4,,,550,/dept/qdept/static/images/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.450000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,136,55).",T,192.168.202.102,192.168.21.101,34871,FPzb1e3IMiPuISIgE3
1331905499.450000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/qdept/static/images/.ftpduBnga4,,,550,/dept/qdept/static/images/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.450000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,202,84).",T,192.168.202.102,192.168.21.101,51796,FPzb1e3IMiPuISIgE3
1331905499.460000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/distutils/.ftpduBnga4,,,550,/dept/env/lib/python2.7/distutils/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.460000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,195,17).",T,192.168.202.102,192.168.21.101,49937,FPzb1e3IMiPuISIgE3
1331905499.460000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/distutils/.ftpduBnga4,,,550,/dept/env/lib/python2.7/distutils/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.460000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,191,63).",T,192.168.202.102,192.168.21.101,48959,FPzb1e3IMiPuISIgE3
1331905499.470000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.470000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,213,38).",T,192.168.202.102,192.168.21.101,54566,FPzb1e3IMiPuISIgE3
1331905499.470000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/.ftpduBnga4: Operation not permitted,,,,,FPzb1e3IMiPuISIgE3
1331905499.480000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,145,67).",T,192.168.202.102,192.168.21.101,37187,FPzb1e3IMiPuISIgE3
1331905499.510000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/qdept/static/css/blueprint/.ftpduBnga4,,,550,/dept/qdept/static/css/blueprint/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.510000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,184,245).",T,192.168.202.102,192.168.21.101,47349,FkbCDD15NdoBFXG9v4
1331905499.510000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/qdept/static/css/blueprint/.ftpduBnga4,,,550,/dept/qdept/static/css/blueprint/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.510000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,193,220).",T,192.168.202.102,192.168.21.101,49628,FkbCDD15NdoBFXG9v4
1331905499.520000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.520000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,141,179).",T,192.168.202.102,192.168.21.101,36275,FkbCDD15NdoBFXG9v4
1331905499.530000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask-0.8-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.530000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,191,158).",T,192.168.202.102,192.168.21.101,49054,FkbCDD15NdoBFXG9v4
1331905499.530000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.540000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,128,156).",T,192.168.202.102,192.168.21.101,32924,FkbCDD15NdoBFXG9v4
1331905499.540000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.540000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,186,147).",T,192.168.202.102,192.168.21.101,47763,FkbCDD15NdoBFXG9v4
1331905499.550000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.550000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,162,132).",T,192.168.202.102,192.168.21.101,41604,FkbCDD15NdoBFXG9v4
1331905499.550000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_Login-0.1-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.550000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,179,238).",T,192.168.202.102,192.168.21.101,46062,FkbCDD15NdoBFXG9v4
1331905499.560000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.560000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,130,106).",T,192.168.202.102,192.168.21.101,33386,FkbCDD15NdoBFXG9v4
1331905499.570000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.570000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,233,182).",T,192.168.202.102,192.168.21.101,59830,FkbCDD15NdoBFXG9v4
1331905499.580000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,DELE,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.580000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,179,129).",T,192.168.202.102,192.168.21.101,45953,FkbCDD15NdoBFXG9v4
1331905499.580000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,STOR,ftp://192.168.21.101/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4,,,550,/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted,,,,,FkbCDD15NdoBFXG9v4
1331905499.590000,Cup8D83JUM166udWb,192.168.202.102,4379,192.168.21.101,21,ftp,password@example.com,PASV,,,,227,"Entering Passive Mode (192,168,21,101,140,90).",T,192.168.202.102,192.168.21.101,35930,FkbCDD15NdoBFXG9v4
